0;32.48930876783574;1398.0805144095384;5490.383081589619;[3, 8, 14, 5, 12, 9, 10, 14, 0];[[3, 8, 14, 5, 12, 8, 12, 14, 0], [3, 6, 12, 5, 12, 9, 10, 14, 1], [3, 8, 14, 5, 14, 8, 11, 16, 0], [5, 6, 13, 5, 12, 9, 10, 14, 0], [3, 6, 12, 5, 14, 8, 12, 14, 0], [5, 5, 13, 5, 12, 8, 12, 14, 1], [3, 8, 12, 5, 12, 9, 10, 14, 0], [3, 6, 12, 5, 12, 8, 12, 14, 0], [4, 5, 13, 5, 14, 8, 12, 16, 0], [3, 8, 14, 5, 12, 8, 12, 14, 0], [3, 6, 12, 5, 12, 9, 10, 14, 1], [3, 8, 14, 5, 14, 8, 11, 16, 0], [5, 6, 13, 5, 12, 9, 10, 14, 0], [3, 6, 12, 5, 14, 8, 12, 14, 0], [5, 5, 13, 5, 12, 8, 12, 14, 1], [3, 8, 12, 5, 12, 9, 10, 14, 0], [4, 5, 13, 5, 14, 8, 12, 16, 0]] 
1;32.48930876783574;65.44154666889712;338.77753236441237;[3, 8, 12, 5, 12, 9, 10, 14, 0];[[3, 8, 12, 6, 12, 9, 10, 14, 0], [3, 8, 12, 5, 12, 9, 12, 14, 0], [3, 8, 15, 5, 12, 9, 10, 14, 0], [3, 8, 12, 5, 12, 9, 11, 14, 0], [3, 8, 12, 5, 12, 9, 10, 14, 0], [3, 8, 14, 5, 12, 9, 10, 14, 0], [3, 8, 14, 5, 12, 9, 12, 14, 0], [3, 8, 14, 5, 12, 9, 12, 14, 0], [3, 8, 14, 5, 12, 9, 12, 14, 0], [3, 8, 12, 6, 12, 9, 10, 14, 0], [3, 8, 12, 5, 12, 9, 12, 14, 0], [3, 8, 15, 5, 12, 9, 10, 14, 0], [3, 8, 12, 5, 12, 9, 11, 14, 0], [3, 8, 14, 5, 12, 9, 12, 14, 0], [3, 8, 14, 5, 12, 9, 12, 14, 0]] 
2;32.48930876783574;33.53751716714349;38.777532364412366;[3, 8, 12, 5, 12, 9, 11, 14, 0];[[3, 8, 14, 5, 12, 9, 12, 14, 0], [3, 7, 14, 5, 12, 9, 12, 14, 0], [3, 8, 14, 5, 12, 9, 12, 14, 0], [3, 8, 14, 5, 15, 9, 12, 14, 0], [5, 8, 14, 5, 12, 9, 12, 14, 0], [3, 8, 12, 5, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0], [3, 7, 14, 5, 12, 9, 12, 14, 0], [3, 8, 14, 5, 15, 9, 12, 14, 0], [5, 8, 14, 5, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0]] 
3;32.48930876783574;33.08406157965582;34.35251324108018;[3, 8, 12, 5, 12, 9, 11, 14, 0];[[3, 8, 14, 6, 12, 9, 12, 14, 0], [4, 8, 14, 6, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0], [3, 8, 14, 6, 12, 9, 12, 14, 0], [3, 7, 14, 6, 12, 9, 12, 14, 1], [3, 7, 14, 6, 12, 9, 12, 14, 1], [3, 7, 14, 6, 12, 9, 12, 14, 1], [4, 8, 14, 6, 12, 9, 12, 14, 0], [3, 7, 14, 6, 12, 9, 12, 14, 1], [3, 7, 14, 6, 12, 9, 12, 14, 1], [3, 7, 14, 6, 12, 9, 12, 14, 1]] 
4;32.48930876783574;33.08406157965582;34.35251324108018;[3, 8, 12, 5, 12, 9, 11, 14, 0];[[3, 7, 14, 6, 12, 8, 12, 14, 1], [3, 7, 14, 6, 12, 9, 12, 14, 1], [3, 7, 14, 6, 13, 9, 12, 14, 1], [3, 7, 14, 5, 12, 9, 12, 14, 1], [3, 8, 14, 6, 12, 9, 12, 14, 1], [3, 7, 14, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 9, 12, 14, 1], [3, 7, 14, 6, 12, 8, 12, 14, 1], [3, 7, 14, 6, 13, 9, 12, 14, 1], [3, 7, 14, 5, 12, 9, 12, 14, 1], [3, 8, 14, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 9, 12, 14, 1]] 
5;32.48930876783574;33.08406157965582;34.35251324108018;[3, 8, 12, 5, 12, 9, 11, 14, 0];[[5, 8, 12, 6, 12, 9, 12, 14, 1], [5, 8, 13, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 9, 12, 14, 1], [5, 8, 13, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 8, 12, 14, 1], [5, 8, 15, 6, 12, 9, 13, 14, 0], [5, 8, 15, 6, 12, 9, 13, 14, 0], [5, 8, 15, 6, 12, 9, 13, 14, 0], [5, 8, 12, 6, 12, 9, 12, 14, 1], [5, 8, 13, 6, 12, 9, 12, 14, 1], [5, 8, 13, 6, 12, 9, 12, 14, 1], [5, 8, 15, 6, 12, 8, 12, 14, 1], [5, 8, 15, 6, 12, 9, 13, 14, 0], [5, 8, 15, 6, 12, 9, 13, 14, 0], [5, 8, 15, 6, 12, 9, 13, 14, 0]] 
6;32.48930876783574;33.08406157965582;34.35251324108018;[3, 8, 12, 5, 12, 9, 11, 14, 0];[[5, 8, 15, 6, 12, 9, 13, 14, 0], [5, 5, 15, 6, 12, 9, 13, 14, 0], [5, 8, 15, 6, 12, 9, 13, 14, 1], [5, 8, 15, 6, 12, 8, 13, 14, 0], [5, 8, 15, 6, 12, 8, 13, 14, 0], [5, 8, 15, 6, 12, 9, 11, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0], [5, 5, 15, 6, 12, 9, 13, 14, 0], [5, 8, 15, 6, 12, 9, 13, 14, 1], [5, 8, 15, 6, 12, 8, 13, 14, 0], [5, 8, 15, 6, 12, 8, 13, 14, 0], [5, 8, 15, 6, 12, 9, 11, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0]] 
7;32.48930876783574;33.08406157965582;34.35251324108018;[3, 8, 12, 5, 12, 9, 11, 14, 0];[[3, 8, 15, 6, 14, 10, 13, 14, 0], [3, 8, 15, 6, 15, 9, 13, 14, 0], [3, 8, 15, 5, 14, 9, 13, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0], [3, 8, 15, 6, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 8, 15, 6, 14, 10, 13, 14, 0], [3, 8, 15, 6, 15, 9, 13, 14, 0], [3, 8, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0]] 
8;32.48930876783574;33.08406157965582;34.35251324108018;[3, 8, 12, 5, 12, 9, 11, 14, 0];[[3, 6, 15, 5, 14, 9, 13, 14, 1], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 0], [3, 6, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 6, 14, 9, 12, 14, 0], [3, 6, 15, 5, 14, 9, 13, 14, 1], [3, 6, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 6, 14, 9, 12, 14, 0]] 
9;32.48930876783574;33.08406157965582;34.35251324108018;[3, 8, 12, 5, 12, 9, 11, 14, 0];[[3, 6, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 5, 14, 9, 12, 14, 0], [3, 6, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 6, 14, 9, 11, 14, 0], [3, 8, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 5, 14, 10, 12, 18, 0], [3, 6, 14, 5, 14, 10, 12, 18, 0], [3, 6, 14, 5, 14, 10, 12, 18, 0], [3, 6, 14, 5, 14, 9, 12, 14, 0], [3, 6, 14, 6, 14, 9, 11, 14, 0], [3, 8, 14, 6, 14, 9, 12, 14, 0], [3, 6, 14, 5, 14, 10, 12, 18, 0], [3, 6, 14, 5, 14, 10, 12, 18, 0], [3, 6, 14, 5, 14, 10, 12, 18, 0]] 
